embedding_x,embedding_y
1.5292672,11.571932
1.5967041,3.997542
2.5983813,-6.7247944
13.247843,1.5579967
13.156867,13.584263
0.42523193,21.576754
2.5120006,12.161787
-1.9986001,-11.55006
2.5648324,-6.7984767
12.449823,16.185074
-7.4320517,8.390359
0.122273706,4.5736847
8.464849,-7.374307
2.5311234,12.156879
12.263273,0.11881052
15.304389,13.77301
-0.4435294,5.0900345
0.8177951,21.706581
-1.513959,8.579386
3.7621367,-5.770296
-7.7050023,8.170921
0.35644862,17.958555
-0.015975049,4.5081434
-1.8099164,-3.505048
13.042125,15.744158
0.5118586,19.741251
12.647783,19.103045
-7.693011,9.914275
3.464826,-5.4023333
2.52333,12.165172
-2.2897604,-2.789432
11.677626,-3.409766
12.721943,1.6242232
3.3994174,-5.5029316
0.26852024,21.292423
20.156195,7.1244364
-2.894125,3.8891351
17.329082,1.2604914
-3.11174,-4.018653
2.5330682,-6.8203473
17.7641,0.5686651
-1.0356349,5.1210656
20.44739,6.7742963
20.771639,8.265351
21.238508,7.8305087
-1.6969361,-3.4561658
-7.700963,10.392574
14.52365,13.741736
-2.1349921,-2.7346919
-7.473863,10.506702
-2.8786018,3.8397698
-7.076187,9.889785
-2.0026581,-11.54482
5.2643023,10.182999
0.71790063,19.712584
20.807775,8.076226
10.692437,-2.956584
2.540048,5.144103
12.7355175,13.810701
14.649871,12.896132
16.025476,13.378133
13.272959,2.5306768
22.73761,7.5937424
21.197994,14.912311
22.740255,7.6127443
-2.109812,13.10914
12.017716,-1.6016918
-7.5740924,9.768756
13.386236,1.8666371
-7.68778,7.819165
0.7236102,19.713547
1.5662485,11.5931
-4.767839,0.7410778
0.7303425,19.049864
11.487836,-3.905018
3.168741,-7.0233665
2.5301492,-6.8484282
13.407848,1.8682052
0.7829099,21.837172
-1.8112204,-3.4982421
-1.6387357,8.712905
-6.9970374,10.241009
0.095479324,4.5626683
4.7225523,15.557877
8.356802,-7.118744
0.18292026,4.605774
-7.5897026,9.737749
0.67767584,18.822777
11.308237,-0.4329091
-7.3080263,9.919343
-7.4991655,8.201826
-0.9937098,7.898783
20.023323,6.251119
6.6568317,-6.777643
-7.6917667,8.13859
21.467224,14.134843
1.840358,4.7830877
5.395145,15.668116
5.2727437,15.566092
20.73383,1.3705477
0.6791095,19.083403
17.059502,2.0189917
2.6920252,-7.350442
14.965433,21.163464
16.372066,2.5370922
20.071814,5.936251
-7.692775,7.8491855
-7.266672,9.831436
2.8473535,12.40404
-2.9531245,4.0492654
1.7738692,11.752726
-2.880465,3.8403366
19.583857,1.3052986
17.4567,0.74662775
17.845343,0.59097123
-7.2791944,11.087422
20.189688,1.658343
-7.2432084,10.936936
4.7021728,-6.942268
16.454254,-1.2059844
12.721056,13.800048
6.616458,-6.7565675
-4.7822375,0.7270285
12.398304,17.93532
21.19406,14.912328
21.576662,14.594895
1.5315622,11.574533
22.967669,7.7817283
14.646045,12.886981
22.75094,7.554672
0.32658798,17.963026
2.6826298,-7.319109
-0.9927786,-1.576692
5.481407,15.816483
4.0942774,-6.361929
20.14444,6.048693
21.894793,8.521704
-1.0304329,5.113041
21.201384,14.901375
5.321814,10.101968
-2.284655,-2.7867994
2.5585995,12.1895
-0.7074976,8.329964
0.703603,18.427572
-7.5541015,10.299948
12.220251,-3.6292844
16.479887,-1.2133037
16.365978,-1.2398745
0.42176032,19.557528
11.703355,-2.1069648
7.298136,23.369177
21.818138,6.087035
17.12484,1.338992
21.311754,9.039901
19.899448,7.08992
15.334287,-1.216191
19.52864,7.350617
11.697503,-3.7580898
15.390402,13.596017
3.4264898,-5.447677
-1.1904243,7.6486416
11.732833,16.599714
2.4742804,12.122205
1.5406489,11.582638
20.248491,1.780098
0.2304843,17.64516
-7.6900907,7.8549695
-7.667285,7.9209213
20.709126,13.854154
-1.5321736,9.106866
-6.658568,10.260611
3.8764212,-7.572758
-6.3037825,17.284288
18.129463,1.2088717
11.517993,-3.8493874
8.986345,-7.081021
-4.771426,0.737668
22.07304,6.310459
14.060852,1.8922675
2.6912873,12.291234
-4.668388,0.8347905
21.470697,6.5159793
-7.6787977,7.90071
19.446114,7.410188
-1.3639789,7.74304
-2.1018946,13.114805
11.32749,-0.4760525
1.2263145,3.9732645
0.12742382,6.012798
22.257809,8.047892
-7.4712367,8.167693
-1.8059419,-3.4952996
-1.1240801,7.8108573
-7.650634,10.384218
5.877845,18.652681
22.581535,7.709611
17.00116,0.09605835
11.419396,-5.3683815
14.232369,1.1742207
11.033446,-0.7874016
15.750147,13.397747
1.8648214,3.7294269
11.908857,-3.5202703
21.86772,6.043471
21.475006,14.10598
5.306808,10.136142
19.871984,1.8847566
19.478453,1.9840972
-2.1799688,13.260651
-4.014055,-4.3062987
-0.4184522,4.3885164
18.160206,0.05892879
4.003521,-6.3683333
-2.8118546,-2.7926931
11.006146,-1.3215947
-7.270679,10.435802
-3.0454607,-2.667601
15.947276,-9.868012
11.885564,0.054822348
-2.3161523,13.603913
0.21468349,5.974547
1.1853622,3.996442
-1.6207865,7.050623
12.534113,16.538607
2.583672,-6.738278
12.589331,19.148884
21.301655,6.6438375
13.193064,-2.2039678
5.5144906,7.52799
13.139768,0.65853256
-7.686698,8.247008
19.97501,5.069147
0.71409756,5.144373
7.941469,6.1090803
-7.5024977,8.421405
0.7176921,19.412844
11.002876,-1.3152611
5.9448647,18.735928
15.498917,-1.0704765
20.809689,8.513387
1.3739449,3.8627782
0.26575866,21.637697
-7.4886293,10.725029
20.864172,9.663405
2.605297,5.1626554
13.132257,15.65389
3.8846862,-7.600638
5.420915,15.639866
-0.19688983,-7.4847584
-4.77659,0.73238784
-7.2924643,10.370304
1.1791213,4.239102
12.68207,1.6323065
13.312126,2.5029407
13.612044,-1.9957689
-1.2361679,7.739783
19.895927,6.8195133
13.734978,20.485277
1.9797847,3.8034117
20.842653,9.627002
4.6712365,15.553819
12.134663,-3.6346881
12.391882,17.937727
-1.9918774,-11.556072
12.153807,16.782337
13.64048,-2.6973817
12.886819,1.5728106
0.6876691,18.524225
-3.286392,-3.8682165
2.087362,5.797261
14.997145,-3.5716088
20.243534,1.8562438
17.149734,1.5574394
1.7508779,3.998982
10.779288,-3.2501686
-2.1902285,-2.6493206
-6.3098288,17.280436
2.657546,-7.337496
11.898878,-0.6482218
15.354816,-0.24484299
21.628298,14.281907
-6.9135776,10.297562
16.705479,-1.1092474
1.505314,5.008917
1.7129148,4.462597
19.917843,5.1055226
-11.066459,1.2920649
7.982018,6.16135
11.324924,-0.45131564
0.18862335,4.6406
3.810252,-5.1368423
3.2979243,-5.837267
-0.70382667,8.337831
3.747745,-5.964711
2.1432264,5.894785
-0.18643685,-7.484815
-0.7005577,7.183511
1.520178,5.0204887
10.998777,-1.328827
-0.6592421,5.3777685
-0.98380834,8.270732
4.364875,-6.498857
0.732458,18.336733
-2.5231147,-2.449261
12.15132,0.03513134
11.553947,18.948063
-1.0207331,5.1294165
0.71084285,5.194708
1.7656356,4.010875
0.9358198,4.720125
-1.533318,9.099472
-2.111263,-2.6401422
1.2355548,4.2306633
1.7869902,3.9813092
21.426292,9.125903
2.5843985,5.225904
-7.4812093,9.893482
-0.3762195,4.3737903
12.526167,1.627262
-0.71882695,8.331283
6.5999417,-6.7464423
0.38598445,18.286842
-1.7580593,8.59432
-7.488071,10.414407
-1.2492874,7.633475
4.317909,-6.4996314
15.9176655,-9.838368
0.2505829,-6.8790884
0.6164709,18.792372
12.951149,1.5895667
-1.9984839,-11.549388
13.321451,2.4541981
22.395521,7.899425
16.159508,2.2270043
-0.32589936,5.488392
14.752739,13.12726
-3.4219222,-2.957651
10.807979,-3.1323602
-0.9391993,8.052395
-7.6503196,9.98437
-0.33970293,4.3616757
15.98592,-9.905469
14.909687,0.8915071
19.917318,5.1202292
12.19039,1.6708622
11.626881,-0.55884194
-2.289282,13.516822
2.6203082,-6.7669215
0.34329852,21.684328
-7.2574687,-1.1313807
11.527609,-3.8538594
-1.5235639,9.12261
0.48538607,19.681631
0.8078948,19.824965
20.461496,1.4547838
-1.0725043,7.8713126
14.766706,0.8630451
2.4979193,5.301057
18.415094,0.2643795
16.111805,1.8107219
1.9010656,3.7505794
9.921107,-6.8159585
-1.0534406,7.8127813
-0.8087923,4.861346
4.693707,15.552074
-1.8162268,-3.5138574
14.217639,1.1691782
15.011613,-3.5836182
0.68722594,18.75826
-0.8870424,8.1300955
2.4537783,5.3705907
5.3814735,15.657822
12.747739,14.285332
11.605777,-3.8038898
17.794937,-0.83006066
15.716773,13.428672
21.330479,6.6724024
2.5436752,-6.846393
11.738372,-0.56761086
-7.3755875,8.447734
20.659607,13.852074
-0.08162939,5.2044873
17.349543,-0.10159356
-2.2149987,-2.7488678
1.4881668,5.019765
15.129326,0.79230297
-2.2996929,13.527149
-0.3051909,4.7204275
21.428413,6.4606767
9.7942705,9.363796
2.9395802,-7.173333
15.828749,0.55848813
1.6382879,3.9785466
13.226828,17.954357
-7.699267,7.7999883
-0.34346372,4.299711
20.760273,8.283018
11.624753,-1.2594738
17.183096,-0.18953662
17.847849,-0.74894106
1.8937091,3.8026428
20.942863,9.627999
2.2269514,5.799363
-7.1071835,9.913898
2.467208,-7.084199
21.701221,14.317426
20.132595,5.6616993
22.343195,9.329036
12.06587,1.5832245
8.41087,-7.1393485
11.99585,-1.6357327
5.2635007,-6.5847664
2.0973063,5.66362
14.000381,-3.9867654
-7.311259,11.051661
16.014847,-9.934396
-1.1296926,8.310029
11.716531,-3.4154096
13.012892,18.371733
-3.2586067,-3.897284
17.71477,-0.18338633
11.737294,-3.3940332
18.298264,1.2080461
17.303373,-0.2852559
17.467146,-0.04603255
-0.1451033,5.2595162
-7.1317163,10.153645
19.37945,1.9878159
-1.7606164,8.5836
13.197762,0.73916453
12.3995495,0.24940044
0.70804113,21.906696
-0.35844252,4.3115125
-5.9281707,17.731787
11.77459,-1.9333133
8.96478,-7.1000276
11.399823,-5.4560614
8.274574,-7.152734
-7.538326,8.374216
20.033138,4.9301276
14.649351,12.960843
3.7973225,-7.7037845
8.413124,-7.1378355
11.663702,-0.5129564
4.5488863,-6.958792
0.19856855,4.68622
9.749962,-6.9807353
12.191476,1.6552742
13.448221,2.018217
0.35528624,19.509426
0.3308669,21.634079
5.24548,15.557414
12.202355,0.06128541
8.362877,6.4940224
17.236286,1.4547616
8.1676035,-7.2470365
19.805569,7.2226596
5.1741757,-6.32331
0.7918481,21.63346
-0.3578621,4.329616
-7.1551876,10.824392
-4.0440574,-4.330937
-3.0640116,-2.5847192
19.943554,5.0646677
19.959995,5.0598445
15.761881,0.6334596
-0.8588732,-1.4497949
12.920908,0.38968593
3.1932204,-6.882518
0.24009468,21.591454
5.4571114,15.763578
-1.3500161,7.7409425
11.889632,19.96393
15.85043,13.467473
0.99640113,4.6303425
20.777712,8.406662
15.7467165,13.404914
14.6052685,-4.342753
-1.7735596,-2.2150514
13.399406,1.8076484
-1.813166,-2.235348
0.42428935,21.141586
-7.61814,8.107879
13.193271,1.5322709
-0.5636231,5.4027386
11.453731,-5.406452
-1.7986923,-3.4938986
14.6590185,12.896907
-2.150729,-2.745517
20.213264,6.1050253
11.297386,-5.5381465
0.06512518,4.523697
11.543693,-3.928484
14.476697,20.835894
14.502324,20.859215
3.6817744,-5.3713775
2.284294,5.9403477
16.391245,2.5338042
10.926091,-1.9055192
-0.20575964,5.5487127
-0.8196541,-1.4113452
20.045444,4.9328876
21.84269,6.050998
17.162935,2.0989406
2.2090502,5.759257
12.200234,16.8622
22.610098,7.751782
-0.1842243,-7.4605575
-2.049646,13.052102
-6.559599,10.708173
20.956402,7.5585275
14.778739,13.119083
14.732631,13.042301
14.756512,13.115472
2.7150912,5.5395994
19.716337,1.5788001
11.471292,-5.3907685
13.185339,2.626877
12.166271,1.6443611
-2.4109762,13.841573
1.0079552,4.622423
14.545683,14.093055
12.560674,16.536652
-4.1006036,-4.365292
21.289558,6.620786
15.189974,13.921485
7.8235426,5.903461
14.640675,-4.3232403
4.8198733,15.543062
0.35851812,21.344633
17.665028,0.3954335
8.429193,-7.0518517
18.356146,0.2242155
3.9133568,-7.5265756
-6.5755577,11.181127
5.2593966,10.1860895
8.239675,-7.307255
13.982046,-3.9996657
1.6739929,4.8582487
-0.86431867,4.928955
14.159147,1.8610508
13.908513,-4.0997725
0.81757724,19.819504
1.8262535,4.0289035
15.969634,-9.889206
-0.5740278,5.411712
0.81535167,18.476357
17.113083,2.04668
-4.829059,0.68073535
13.179204,2.5932155
0.24228501,21.559267
10.820711,-3.2602189
0.448942,21.601448
12.532413,19.207628
14.49345,20.83002
13.093995,0.6710302
15.151072,0.4444008
11.4363,20.793306
-6.624161,10.708646
11.095581,-1.6596949
9.679936,-7.014845
15.983551,21.193035
-2.4089696,13.835873
0.10759076,4.572575
-7.6687975,9.799965
11.417176,-0.46754003
3.8271825,-7.683252
15.448031,-1.1424782
11.690583,-0.47643316
-0.9036973,8.052784
2.1802123,5.904997
-3.0834737,-2.5901904
15.9527645,-9.873409
6.002301,18.782331
12.183733,-3.611094
-3.0569947,-2.7909944
15.936973,-9.857792
-0.032174986,6.4960623
5.5136256,7.5264273
-2.4099305,13.843799
12.951672,13.842809
-6.8329744,10.574614
14.292114,20.73539
13.765759,20.473433
11.385992,-1.797978
11.699778,-0.60580766
-0.29613936,5.3794637
-0.8238953,4.8675504
11.134537,-0.7195817
-10.437275,0.47197542
-0.4680027,4.4616957
-2.3301754,13.657629
-6.9898953,10.309833
13.980225,-3.9635618
0.43096903,4.8223433
10.794047,-3.269524
-2.9904974,-2.7822967
3.843837,-7.6603274
11.559093,-2.0426114
-0.065762684,5.361567
-0.17155284,3.0049841
21.61497,14.444142
2.7239382,5.578384
7.3175106,23.781254
15.336076,13.729894
15.014102,21.19616
12.627763,19.120056
8.214968,5.277108
2.5480535,-6.861075
0.4115691,5.6160555
21.838196,8.120378
20.712502,13.989837
5.932794,18.707712
-7.514696,10.309694
19.966324,7.239214
2.088935,5.875497
5.776305,18.554262
5.246654,15.540518
-7.282679,11.0950775
15.8907,0.5350932
-1.6856127,-3.443848
2.7155633,5.493681
2.0172684,4.0257845
2.545042,-6.7558627
21.893393,8.525479
0.6567451,21.974743
1.4818485,5.0580144
-1.2600615,7.671943
7.7057815,5.8891277
20.058998,5.344686
22.120293,6.265682
0.8444638,21.702456
22.312222,9.300591
19.914698,5.0930734
14.039349,1.9892817
19.989443,4.979871
22.810051,7.672932
5.4296803,15.687899
-3.1034007,4.6479235
19.633018,1.5717647
0.71293575,18.525023
3.9435415,-5.2596025
-0.18430506,-7.4709954
11.096277,-1.6358633
12.562671,-1.0343721
0.65829206,21.675034
-7.304438,10.551038
15.720556,13.408316
11.583553,-3.4045186
-6.4460373,10.285735
15.97014,-9.890709
11.662304,19.024927
-11.076412,1.3042065
12.651133,19.094412
15.3125725,13.739881
13.0557575,18.285963
-1.1936637,7.8926964
17.745426,0.26787934
0.6735601,21.910961
-0.50209445,4.541907
0.8249991,18.501614
-2.908628,-2.7946777
0.7686316,19.76198
7.4631476,-6.5105443
-7.3841677,10.416556
21.767134,8.017251
4.0443683,-5.7119284
11.412204,20.814917
3.830775,-5.149926
13.220344,17.97581
7.312347,23.769512
9.787191,9.35716
0.43856907,19.317507
-2.000402,-11.547223
3.5074008,-6.7056766
2.1515458,5.8971224
0.07512036,4.5326433
-0.46681672,5.4519653
13.235967,1.4563173
8.770642,-7.2071204
3.9632375,-6.380634
-1.5679082,8.830003
14.365156,1.0877068
0.13186836,4.5775967
3.617475,-5.4827995
20.676596,13.900496
11.096405,-1.6793625
0.41924757,21.751972
-2.210387,13.017801
12.984571,1.577177
11.917976,-1.6582645
-1.6811925,8.285202
-0.9091632,7.294795
-7.084385,9.886425
0.75299704,5.1131215
-7.0325227,10.859098
13.895313,-4.100581
-3.1260166,-3.9703999
4.092735,-5.3355627
12.064149,19.51345
13.198175,0.78550464
11.559624,-3.844486
11.453318,-5.4015794
8.247058,6.3289514
17.1282,2.0736666
2.5939338,-7.3976603
4.8129606,-7.0091033
1.7892647,4.021138
-1.0347533,8.200827
12.240504,16.383682
20.787922,8.511025
21.209805,14.881727
11.407284,-1.4350581
12.328067,0.19271304
-1.1524807,7.978665
0.19030352,5.97799
4.30753,-6.4696817
-0.88147676,8.103247
8.044284,5.685416
7.8168797,5.9265065
-0.8993221,-1.4874207
6.060462,18.838423
-7.6911645,7.8260703
4.334564,-6.454271
-7.3811154,9.820367
0.05047369,3.0323782
12.710063,13.834181
1.0801952,4.8392158
17.70622,0.34181365
0.41965273,21.800566
22.00246,6.323095
22.340942,9.328537
22.741068,7.623437
22.343027,9.300838
20.006487,4.9653373
22.708462,7.52692
15.981084,21.19289
12.153547,-1.0624547
2.0971892,9.863309
12.21485,0.10328106
0.87483156,21.664505
10.764045,-3.2274158
8.263233,-7.1307297
-0.36909777,4.4037457
-6.5704837,10.603094
13.138244,15.652562
0.66908437,21.921198
15.843546,0.58282375
9.781042,9.350927
18.451412,0.3062521
13.809924,20.467339
0.032668974,4.8089695
0.23947076,21.507483
5.444467,15.641646
4.716944,-6.951835
2.687069,-7.3064394
0.8174704,21.72954
20.029095,4.9569225
20.77307,8.393534
11.842274,-3.41561
3.6420424,-5.6995087
-1.6905265,-3.449347
4.026894,-6.347844
12.268764,0.13908471
21.291183,9.175322
13.11854,0.67278725
14.543407,-3.6159542
13.087887,0.68209505
12.879229,1.5650508
21.285915,6.6418214
19.45118,1.9958755
4.6825643,-4.7347903
-7.310319,8.511593
-1.9984694,-11.549572
15.952636,-9.873157
-3.059933,-2.8155346
-1.3421831,7.764446
14.6019335,-4.3550878
-6.7226663,10.134648
19.406952,2.010542
4.391373,-4.9636035
0.5439951,19.777138
2.4980843,-6.9221907
-7.1287775,9.852829
12.24883,0.13835467
5.305263,10.139642
0.6598756,21.975506
-4.4320254,-4.614992
15.809148,13.521312
19.505257,7.3704605
4.54738,-4.8501034
20.170654,7.1187563
-0.35634592,4.3145533
16.030003,13.451874
22.144451,6.292016
11.280951,-5.542574
20.076529,1.4443424
3.7207098,-5.427377
4.973695,-7.2289085
15.21324,13.860517
16.110884,-1.1547809
21.311134,9.090737
17.100227,1.9805366
8.206682,-7.193499
-2.2289233,13.366223
2.670802,-7.306353
-6.7119784,10.675439
10.801423,-3.054941
-2.5950677,-2.4952884
-1.6852286,-3.4426565
-0.68578255,8.323203
1.9033288,3.9821026
10.673068,-2.9508977
12.085335,1.540831
-0.85155565,4.9169292
21.263783,8.529963
-4.3745766,-4.56206
-2.2969587,13.537262
7.5307813,-6.5508275
-2.1166632,13.12252
9.708348,-6.974342
11.303463,-0.4414426
5.2962303,10.150268
0.36757988,21.727253
0.23157138,17.64164
13.09563,13.638698
20.711811,13.994906
4.6877785,-4.754079
6.5692453,-6.7167077
19.691141,1.9606572
0.41209722,18.330894
8.541038,-7.38604
11.6832285,-0.5634343
8.291955,-7.1066375
19.52703,7.369114
-0.8869546,-1.477119
8.270218,5.202622
-0.19593567,-7.487902
11.39496,-0.4674429
11.773217,-0.5737476
0.74219173,5.113988
12.415686,15.310271
0.67323494,18.80714
12.599213,14.787176
13.24753,2.5200322
12.361765,16.297184
0.7921874,21.788864
20.390968,1.5349653
-2.3805346,13.765835
-1.8808548,-3.9347584
15.978012,21.193039
13.304253,1.8650446
-3.258672,-3.900055
18.452724,0.30346203
11.0535145,-1.2926724
21.607996,14.414561
16.148922,2.2498543
10.76688,-3.3565598
12.98638,1.5981915
14.924114,13.179183
13.257939,14.645299
22.132282,6.2696323
11.674555,-0.47178555
-1.5703365,8.892308
8.393486,6.5331793
5.8059773,18.582632
21.364233,9.150005
0.83722264,21.675508
17.781416,-0.8559797
-6.5955033,10.459725
-1.3621615,7.6643634
-0.80349785,4.874836
-1.0040483,5.0664196
3.2511785,-6.7458515
-7.7099347,7.8943825
20.806084,7.8855505
1.4381748,3.8556404
11.050643,-1.3262107
-10.440132,0.47478724
21.384571,14.115597
3.1126974,-7.10029
11.568315,-2.0359578
17.079834,2.1267233
21.554565,14.545619
20.494944,6.8430724
-1.3472813,7.6858006
0.4756951,19.568142
8.381901,6.516299
17.53012,0.7301423
-1.5749122,8.780783
19.441854,7.407914
4.6193924,-4.7961984
-0.8328717,4.8670173
2.3223615,5.950608
0.24261472,5.96079
-3.1839764,-2.8053539
16.428871,-1.2023259
19.39973,2.0200648
21.817644,6.0740256
21.306307,7.842435
0.73080516,18.377222
0.40082014,21.31955
3.3324609,-5.7496023
9.774951,9.344919
21.469847,14.428288
19.909252,1.5443336
-1.0260738,5.125356
12.068091,-1.7276274
1.6584386,4.8823013
16.225939,-1.222107
14.493966,20.852703
2.014192,4.061038
20.832552,13.871848
18.396673,0.2441641
-6.695785,10.650202
20.153158,6.093039
-1.8513753,-2.2524736
-4.453337,-4.6299872
4.1982837,-6.36153
20.40651,1.5381465
20.993557,9.8372555
20.040092,5.8086033
14.776321,13.117007
2.1650398,5.6333547
9.069154,-6.9476795
-4.4700193,-4.6432657
2.579206,-7.3810287
18.81402,0.83539706
-0.17801863,-7.490627
3.1752381,-6.868454
-7.7199774,10.324454
-1.8835994,-3.930758
3.7833,-6.5742745
8.989346,-7.0790696
-1.7338037,8.61815
0.22961023,17.64839
21.217772,14.038685
14.463878,20.823483
21.276905,7.849985
19.82078,1.4965817
3.8035433,-5.2023354
21.35514,14.171039
2.4888768,12.189725
22.26957,6.5777054
13.324248,2.4921618
13.230692,2.5814095
22.122423,6.265591
21.515907,6.44982
-0.99973625,5.077467
8.324627,-7.027835
2.4803605,-7.43248
0.8702954,4.83758
19.5328,1.6351597
20.151762,6.092355
11.766239,16.54835
12.806429,18.806517
15.854746,13.475259
15.406698,-1.1855588
20.470486,6.9337835
1.7518113,4.030719
13.172153,17.999716
-0.80013615,8.236401
-2.194863,13.278764
-0.8844594,-1.4745513
18.430662,0.2670682
-1.0118004,-1.5930055
22.74508,7.6378126
17.72935,-0.17404224
6.014549,18.794355
-3.3409538,-2.8245337
-6.723438,10.567516
4.69433,-4.752457
21.555906,14.544509
5.3772526,15.645266
16.405508,-1.178542
-6.7951117,10.798973
-7.3596344,9.83685
5.834869,18.610157
-7.5025563,8.1817
-1.0490328,7.8845124
18.010632,0.13716212
0.41312948,18.11105
-7.691493,8.204814
-11.123366,1.2690327
-7.698418,7.806186
-11.143617,1.2479227
20.72304,13.973204
-7.25765,-1.1313283
8.346984,6.4692287
-6.2845163,10.391352
8.942834,-7.0481763
-7.2867937,8.52762
-1.8216999,-2.267737
0.17564234,5.995656
0.29505882,21.31874
17.312872,1.249742
4.10403,-5.2187915
5.177429,-6.4868674
11.552546,-2.0246687
-7.678686,8.219154
-7.2613487,10.864359
13.181546,13.582263
0.7709075,5.134811
0.70894545,18.444916
13.245045,0.8841493
-4.1136703,-4.3945465
13.059816,18.246843
21.16745,14.880617
-1.3508333,7.6795907
0.2535246,21.490952
7.7929325,5.96662
5.83599,18.60997
1.4937449,5.0325475
14.972688,-3.5039175
18.440636,1.1690626
4.292447,-6.32884
5.0150642,-7.28004
-1.532772,9.091445
-2.3025792,13.5582485
13.230895,0.861683
-7.267385,8.544471
14.979204,-3.5489364
20.776348,1.3700817
17.82028,-0.8050548
-1.3953309,7.73596
20.323359,1.5551159
21.457178,9.072224
12.385259,16.231077
17.678822,-0.16773242
10.686037,-2.9239726
0.24046795,-6.8900905
11.817236,20.202785
13.05903,18.242329
13.0176525,0.5210933
8.541551,-7.2035866
-7.341997,8.511859
16.386698,2.5419476
-7.4034877,10.397392
17.829615,0.5826985
21.486998,8.99383
9.638598,-7.035505
0.81418216,21.814123
0.6753736,18.923265
-4.06449,-4.347099
2.146362,9.912351
-1.7411859,-3.4753542
-10.557728,2.6092405
-7.4951353,10.407985
20.99017,7.782083
13.635769,-2.707148
-3.245922,-3.9073107
13.3148985,2.4629023
8.236095,5.2557154
12.327341,0.1889211
15.21423,-0.41443112
2.465205,-7.433401
9.142951,-6.883931
14.507862,1.8955648
-7.3129,8.477819
20.670113,13.867031
0.83770704,4.8374705
5.494401,15.827347
-6.635374,10.149827
-6.300545,17.294212
11.631873,20.470528
21.35008,14.24469
-1.7912518,-2.2407606
11.020903,-3.3851144
20.759857,8.300376
-11.077989,1.3071532
11.08974,-1.3953872
-6.570436,11.182729
12.651704,-0.6115959
3.6165848,-5.437706
16.390186,2.5453582
19.369116,1.9787822
15.375288,-0.2568395
-1.2215588,8.504615
3.5109606,-5.5445895
18.745308,1.4584025
7.9895754,6.179292
22.10268,6.33268
22.343393,9.327482
22.796932,7.672126
13.301982,2.5130131
22.142391,6.307674
22.713022,7.6372247
21.548477,14.560494
19.996069,4.961581
0.6773989,18.837458
11.475956,20.744455
-6.578456,11.172017
13.813095,-2.1248314
14.585453,-4.256129
3.3603964,-5.6568656
1.909617,3.7045958
11.3407345,-0.5056622
1.1036508,4.324854
-3.1884027,-2.8289635
11.704064,-1.9939436
-3.1051621,-2.6941915
11.381091,-1.6850331
14.646734,13.520155
3.8611495,-7.63138
17.149708,2.0445666
0.7792096,21.809572
15.779417,13.457266
4.937739,-7.214444
12.6243305,19.12694
5.8522577,18.624052
0.7268476,19.04545
-2.357653,-2.8579001
5.5095277,7.522463
0.61420465,19.729046
13.029233,15.758109
14.594762,13.805215
11.728459,-3.3741515
-1.0413892,5.115978
15.297075,-0.3145992
0.6790143,18.890278
-4.42374,-4.601339
-0.04268551,6.49312
11.016431,-1.7210879
-7.1614566,10.618851
21.253382,6.7484493
3.4923303,-5.5683403
7.31308,23.773188
-7.099059,9.885
2.4661446,-7.0309486
0.82411027,19.837954
8.271933,5.2075496
11.316409,-5.517534
7.716957,5.88323
11.418854,-5.464349
2.095107,9.861546
11.410449,-0.47002664
0.85076666,21.757284
0.3928623,21.39283
20.935764,9.640724
12.7163315,-0.5380655
0.3645505,21.447008
20.3432,1.5659488
0.30919713,19.461475
13.732671,14.82964
3.8713267,-7.6252522
12.240421,16.351772
8.295861,5.172777
22.33989,9.326441
22.332209,9.326449
22.094255,6.2265115
13.229793,2.5828476
-3.2166567,-2.7957613
3.2986243,-5.740137
20.737106,13.98076
11.236688,-3.4347131
0.37617522,21.148708
14.782668,0.84238094
19.877382,7.0811324
-1.1696581,7.518925
2.752173,-7.298096
20.111198,6.2114077
16.533138,-1.1410623
4.50525,-6.954265
0.29469404,21.479515
-4.176525,-4.41744
13.114525,13.612197
11.775996,20.276009
-2.0019403,-11.545624
-2.0019379,-11.545631
0.07230961,5.9712267
10.642432,-2.8860962
-10.442907,0.47440147
20.273905,6.069803
-0.93704224,7.95241
21.534506,8.895646
-4.6572394,0.8467988
-0.45912573,5.426805
19.913012,5.15994
9.090127,-6.935346
21.345955,9.080815
2.9963746,-7.2042193
-2.406082,13.832948
15.751699,13.378991
-6.6866484,10.7247505
1.20351,4.1744885
19.554443,1.5985495
0.55849916,18.824306
20.73223,7.057713
-7.4103804,10.55883
0.08359713,4.5555286
-7.3945785,9.67373
16.44651,2.3991365
21.031668,9.852577
12.725825,18.581299
10.666673,-2.932522
-2.8109713,-2.845155
19.443598,7.3928666
18.374035,1.0923482
9.922015,-6.8201494
4.985756,-7.2505813
8.504954,-7.379608
11.141923,-1.6398342
21.31518,9.070485
0.12886108,6.0218606
17.43463,-0.11137076
2.4702816,-7.3963346
2.4574008,4.9063025
12.4715,16.727413
-3.5063188,-2.9795916
20.16484,1.4833345
15.639362,-1.2433197
14.545255,20.878922
-4.043948,-4.3193765
12.415686,15.320175
11.886603,20.023703
19.41578,7.4249916
-0.9333536,-1.5220654
8.377661,6.5178328
-0.97390616,-1.5619419
3.6888058,-5.3225737
-3.0088289,-2.7941186
1.6684481,3.977962
-7.3989854,8.476876
14.00227,-3.9367003
12.456072,15.196034
20.295336,1.6052226
21.325716,6.6367054
1.2409022,4.0578814
